Half Day Date is mandatory,تاريخ نصف اليوم إلزامي
Half Day Date should be between From Date and To Date,تاريخ نصف اليوم ينبغي أن يكون بين 'من تاريخ' و 'الى تاريخ'
Half Day Date should be in between Work From Date and Work End Date,يجب أن يكون تاريخ نصف يوم بين العمل من التاريخ وتاريخ انتهاء العمل
Half Yearly,نصف سنوي
Half day date should be in between from date and to date,يجب أن يكون تاريخ نصف يوم ما بين التاريخ والتاريخ
Half-Yearly,نصف سنوية
Hardware,المعدات
Head of Marketing and Sales,رئيس التسويق والمبيعات
Health Care,الرعاية الصحية
Healthcare,الرعاىة الصحية
Healthcare (beta),الرعاية الصحية (إصدار تجريبي)
Healthcare Practitioner,طبيب الرعاية الصحية
Healthcare Practitioner not available on {0},ممارس الرعاية الصحية غير متاح في {0}
Healthcare Practitioner {0} not available on {1},ممارس الرعاية الصحية {0} غير متاح في {1}
Healthcare Service Unit,وحدة خدمة الرعاية الصحية
Healthcare Service Unit Tree,وحدة خدمة الرعاية الصحية
Healthcare Service Unit Type,نوع وحدة خدمة الرعاية الصحية
Healthcare Services,خدمات الرعاية الصحية
Healthcare Settings,إعدادات الرعاية الصحية
Hello,مرحبا
Help Results for,مساعدة نتائج
High,مرتفع
High Sensitivity,حساسية عالية
Hold,معلق
Hold Invoice,عقد الفاتورة
Holiday,عطلة
Holiday List,قائمة الاجازات
Hotel Rooms of type {0} are unavailable on {1},الفندق غرف نوع {0} غير متوفرة على {1}
Hotels,الفنادق
Hourly,باستمرار
Hours,ساعات
House rent paid days overlapping with {0},أيام إيجار المنازل المدفوعة تتداخل مع {0}
House rented dates required for exemption calculation,التواريخ المستأجرة البيت المطلوبة لحساب الإعفاء
House rented dates should be atleast 15 days apart,يجب أن تكون تواريخ التأجير المنزل على الأقل 15 يوما بعيدا
How Pricing Rule is applied?,كيف يتم تطبيق خاصية قاعدة التسعير ؟
Hub Category,فئة المحور
Hub Sync ID,معرف مزامنة المحور
Human Resource,المورد البشري
Human Resources,الموارد البشرية
IFSC Code,رمز IFSC
IGST Amount,كمية IGST
IP Address,عنوان IP
ITC Available (whether in full op part),مركز التجارة الدولية متاح (سواء في جزء المرجع الكامل)
ITC Reversed,عكس مركز التجارة الدولية
Identifying Decision Makers,تحديد صناع القرار
"If Auto Opt In is checked, then the customers will be automatically linked with the concerned Loyalty Program (on save)",إذا تم تحديد الاشتراك التلقائي ، فسيتم ربط العملاء تلقائيًا ببرنامج الولاء المعني (عند الحفظ)
"If multiple Pricing Rules continue to prevail, users are asked to set Priority manually to resolve conflict.",إذا استمر ظهور قواعد تسعير المتعددة، يطلب من المستخدمين تعيين الأولوية يدويا لحل التعارض.
"If selected Pricing Rule is made for 'Rate', it will overwrite Price List. Pricing Rule rate is the final rate, so no further discount should be applied. Hence, in transactions like Sales Order, Purchase Order etc, it will be fetched in 'Rate' field, rather than 'Price List Rate' field.","إذا تم وضع قاعدة التسعير المحددة لـ ""السعر"" ، فسيتم استبدالها بقائمة الأسعار. معدل قاعدة التسعير هو السعر النهائي ، لذلك لا ينبغي تطبيق أي خصم آخر. ومن ثم ، في المعاملات مثل أمر المبيعات وأمر الشراء وما إلى ذلك ، سيتم جلبه في حقل ""السعر"" ، بدلاً من حقل ""سعر قائمة الأسعار""."
"If two or more Pricing Rules are found based on the above conditions, Priority is applied. Priority is a number between 0 to 20 while default value is zero (blank). Higher number means it will take precedence if there are multiple Pricing Rules with same conditions.",إذا تم العثور على اثنين أو أكثر من قواعد التسعير استنادا إلى الشروط المذكورة أعلاه، يتم تطبيق الأولوية. الأولوية هي رقم بين 0 إلى 20 بينما القيمة الافتراضية هي صفر (فارغ). يعني الرقم الأعلى أنه سيكون له الأسبقية إذا كانت هناك قواعد تسعير متعددة بنفس الشروط.
"If unlimited expiry for the Loyalty Points, keep the Expiry Duration empty or 0.",إذا كان انتهاء الصلاحية غير محدود لنقاط الولاء ، فاحتفظ مدة الصلاحية فارغة أو 0.
"If you have any questions, please get back to us.",إذا كان لديك أي أسئلة، يرجى أن تعود الينا.
Ignore Existing Ordered Qty,تجاهل الكمية الموجودة المطلوبة
Image,صورة
Image View,عرض الصورة
Import Data,استيراد البيانات
Import Day Book Data,استيراد بيانات دفتر اليوم
Import Log,سجل الاستيراد
Import Master Data,استيراد البيانات الرئيسية
Import in Bulk,استيراد بكميات كبيرة
Import of goods,استيراد البضائع
Import of services,استيراد الخدمات
Importing Items and UOMs,استيراد الأصناف ووحدات القياس
Importing Parties and Addresses,استيراد الأطراف والعناوين
In Maintenance,في الصيانة
In Production,في الانتاج
In Qty,كمية قادمة
In Stock Qty,في سوق الأسهم الكمية
In Stock:,متوفر:
In Value,القيمة القادمة
"In the case of multi-tier program, Customers will be auto assigned to the concerned tier as per their spent",في حالة البرنامج متعدد المستويات ، سيتم تعيين العملاء تلقائيًا إلى الطبقة المعنية وفقًا للإنفاق
Inactive,غير نشط
Incentives,الحوافز
Include Default Book Entries,تضمين إدخالات دفتر افتراضي
Include Exploded Items,تشمل البنود المستبعدة
Include POS Transactions,تشمل معاملات نقطه البيع
Include UOM,تضمين وحداة القياس
Included in Gross Profit,المدرجة في الربح الإجمالي
Income,الإيرادات
Income Account,حساب الدخل
Income Tax,ضريبة الدخل
Incoming,الوارد
Incoming Rate,معدل الواردة
Incorrect number of General Ledger Entries found. You might have selected a wrong Account in the transaction.,تم العثور على عدد غير صحيح من إدخالات دفتر الحسابات العام. ربما تكون قد حددت حسابا خاطئا في المعاملة.
Increment cannot be 0,لا يمكن أن تكون الزيادة 0
Increment for Attribute {0} cannot be 0,الاضافة للخاصية {0} لا يمكن أن تكون 0
Indirect Expenses,نفقات غير مباشرة
Indirect Income,دخل غير مباشرة
Individual,فرد
Ineligible ITC,غير مؤهل ITC
Initiated,بدأت
Inpatient Record,سجل المرضى الداخليين
Insert,إدراج
Installation Note,حجز الطلبية و التسلم
Installation Note {0} has already been submitted,مذكرة التسليم {0} ارسلت
Installation date cannot be before delivery date for Item {0},تاريخ التركيب لا يمكن أن يكون قبل تاريخ التسليم للبند {0}
Installing presets,تثبيت الإعدادات المسبقة
Institute Abbreviation,اختصار المؤسسة
Institute Name,اسم المؤسسة
Instructor,المحاضر
Insufficient Stock,المالية غير كافية
Insurance Start date should be less than Insurance End date,يجب أن يكون تاريخ بداية التأمين قبل  تاريخ نهاية التأمين
Integrated Tax,ضريبة متكاملة
Inter-State Supplies,اللوازم بين الدول
Interest Amount,مبلغ الفائدة
Interests,الإهتمامات او الفوائد
